image,diam_max,diam_mean,diam_mode,length,area,width,depth,width_depth_ratio,com_x,com_y,ellips_025,ellips_050,ellips_075,ellips_100,rect_020,rect_040,rect_060,rect_080,directionality,tip_count,cross_hori_0_mean,cross_hori_0_max,cross_hori_1_mean,cross_hori_1_max,cross_hori_2_mean,cross_hori_2_max,cross_hori_3_mean,cross_hori_3_max,cross_hori_4_mean,cross_hori_4_max,cross_hori_5_mean,cross_hori_5_max,cross_hori_6_mean,cross_hori_6_max,cross_hori_7_mean,cross_hori_7_max,cross_hori_8_mean,cross_hori_8_max,cross_hori_9_mean,cross_hori_9_max,cross_hori_10_mean,cross_hori_10_max,cross_hori_11_mean,cross_hori_11_max,cross_hori_12_mean,cross_hori_12_max,cross_hori_13_mean,cross_hori_13_max,cross_hori_14_mean,cross_hori_14_max,cross_hori_15_mean,cross_hori_15_max,cross_hori_16_mean,cross_hori_16_max,cross_hori_17_mean,cross_hori_17_max,cross_hori_18_mean,cross_hori_18_max,cross_hori_19_mean,cross_hori_19_max,cross_hori_20_mean,cross_hori_20_max,cross_hori_21_mean,cross_hori_21_max,cross_hori_22_mean,cross_hori_22_max,cross_hori_23_mean,cross_hori_23_max,cross_hori_24_mean,cross_hori_24_max,cross_hori_25_mean,cross_hori_25_max,cross_hori_26_mean,cross_hori_26_max,cross_hori_27_mean,cross_hori_27_max,cross_hori_28_mean,cross_hori_28_max,cross_hori_29_mean,cross_hori_29_max,cross_vert_mean,cross_vert_max,convexhull,coord_x0,coord_x1,coord_x2,coord_x3,coord_x4,coord_x5,coord_x6,coord_x7,coord_x8,coord_x9,coord_x10,coord_x11,coord_x12,coord_x13,coord_x14,coord_x15,coord_x16,coord_x17,coord_x18,coord_x19,diff_x0,diff_x1,diff_x2,diff_x3,diff_x4,diff_x5,diff_x6,diff_x7,diff_x8,diff_x9,cumul_x0,cumul_x1,cumul_x2,cumul_x3,cumul_x4,cumul_x5,cumul_x6,cumul_x7,cumul_x8,cumul_x9
KOACE NOLIBA-C3.tif,0.26271185,0.03614246,0.016949153,197.55084,1424.3474,16.652542,25.457626,0.65412784,0.34529012,0.4171959,1.6339983,4.754482,8.270269,11.074104,6.433633,6.2408357,5.9875293,6.4711943,51.515694,592.0,0.024509804,1.0,0.05392157,2.0,0.13235295,2.0,0.99509805,20.0,4.3382354,41.0,6.5,41.0,9.210784,41.0,12.573529,41.0,12.171569,36.0,13.965686,36.0,13.406863,36.0,9.828431,32.0,8.0,32.0,7.9558825,34.0,15.112745,90.0,22.063726,90.0,26.12745,90.0,26.55392,90.0,19.906862,87.0,12.6470585,87.0,7.6666665,87.0,3.504902,59.0,0.20588236,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034313727,1.0,0.034313727,1.0,0.034313727,1.0,0.18627451,4.0,15.870396,74.0,8279733.0,0.0,0.13384224,0.07379135,0.19491094,0.14249364,0.129771,0.0,0.0,0.0,0.989313,0.99236643,1.0,1.0,1.0,0.7735369,0.69058526,0.29058525,0.562341,0.3908397,1.0,1.0,0.25699747,0.48854962,0.0956743,0.5480916,0.6437659,1.0,1.0,1.0,0.0030534351,1.0,1.2569975,1.745547,1.8412213,2.389313,3.033079,4.033079,5.033079,6.033079,6.036133
KOTIBE-C1.tif,0.084745765,0.027123386,0.033898305,45.42373,304.55933,8.322034,13.550847,0.61413383,0.54408103,0.53662103,2.1501474,6.204463,10.443903,14.641048,8.667594,8.474373,8.5038395,8.593494,22.406424,97.0,0.12456747,4.0,0.2283737,4.0,0.31141868,4.0,0.42560554,5.0,0.4982699,4.0,0.84083045,19.0,0.9031142,19.0,1.0588236,19.0,1.2560554,19.0,2.4982698,31.0,2.8892734,37.0,3.231834,31.0,3.2906575,37.0,3.598616,31.0,3.8719723,37.0,4.1453285,31.0,4.370242,37.0,4.851211,31.0,4.9965396,37.0,4.9584775,24.0,4.065744,18.0,3.865052,12.0,3.519031,15.0,3.8892734,12.0,3.816609,15.0,3.7439446,15.0,3.698962,15.0,3.435986,15.0,3.1591694,15.0,3.1107266,15.0,4.290323,31.0,8279733.0,0.82382894,0.8849287,0.6456212,0.089613035,0.00203666,0.09266803,0.55193484,0.37169042,0.40936863,0.5183299,0.5600815,0.90020365,0.9429735,0.6863544,0.87169045,0.80040735,0.91344196,0.6568228,0.898167,0.82790226,0.00407332,0.013238289,0.011201629,0.82382894,0.79837066,0.7790224,0.13441955,0.5712831,0.49083504,0.041751526,0.00407332,0.01731161,0.02851324,0.8523422,1.6507128,2.4297352,2.5641546,3.1354377,3.6262727,3.6680243
KOTIBE-C2.tif,0.16101696,0.045597736,0.033898305,44.228813,509.0,13.923729,17.177965,0.8105575,0.73015493,0.55652064,2.598931,7.9255934,13.363591,18.663631,10.976558,10.906214,10.8626585,10.979804,32.52918,67.0,0.13821138,1.0,0.40650406,7.0,0.5365854,5.0,0.98373985,7.0,1.3455285,7.0,1.6260163,12.0,1.7520325,13.0,1.995935,12.0,2.2439024,14.0,2.691057,12.0,3.0691056,14.0,2.878049,12.0,3.2764227,14.0,3.3699186,12.0,3.5853658,14.0,3.4065042,12.0,2.9430895,10.0,2.8495934,33.0,3.317073,43.0,2.686992,33.0,2.4105692,43.0,1.902439,33.0,2.0731707,43.0,2.0731707,33.0,2.3658535,43.0,2.0528455,46.0,2.3211381,38.0,2.7113822,46.0,2.902439,38.0,3.0934958,46.0,4.203966,48.0,8279733.0,0.703591,0.58612293,0.7169811,0.5337797,0.6226415,0.46256846,0.0,0.61229455,0.5569081,0.7297626,0.7449787,0.7498478,0.73402315,1.0,0.47048083,0.9933049,0.93426657,0.7224589,0.7321972,0.70846015,0.0048691416,0.14607425,0.0054777847,0.40048692,0.37066343,0.0079123555,1.0,0.12172855,0.19293974,0.015216068,0.0048691416,0.1509434,0.15642118,0.55690813,0.92757154,0.9354839,1.9354839,2.0572126,2.2501523,2.2653685
KOTIBE-C3.tif,0.118644066,0.040665247,0.033898305,54.211864,539.7288,6.762712,12.347458,0.54770076,0.55096,0.559782,0.8555772,2.6500754,3.9503832,5.9081774,3.5946176,3.6056087,3.2241552,3.287244,28.222742,66.0,0.0751634,1.0,0.15686275,2.0,0.41830066,6.0,0.64379084,6.0,0.83006537,6.0,0.9869281,6.0,1.1437908,6.0,1.2287582,6.0,1.2287582,6.0,1.251634,6.0,1.3431373,6.0,1.5849674,6.0,2.130719,17.0,2.6013072,17.0,3.4640522,33.0,3.9215686,34.0,4.254902,34.0,4.9117646,34.0,6.01634,58.0,6.604575,58.0,7.3202615,58.0,8.003268,58.0,8.222222,58.0,8.53268,58.0,8.408497,58.0,7.9215684,58.0,7.4215684,58.0,6.2712417,58.0,5.892157,58.0,5.3300653,58.0,NaN,0.0,8279733.0,0.4849624,0.45112783,0.42982456,0.78571427,0.1904762,0.075187966,0.19674185,0.54761904,0.6002506,0.6303258,0.6453634,0.6177945,0.7330827,0.9160401,0.9085213,0.8746867,0.81578946,0.98245615,0.98621553,0.49624062,0.011278195,0.5350877,0.55263156,0.030075189,0.68421054,0.8333333,0.71929824,0.18546365,0.01754386,0.015037594,0.011278195,0.5463659,1.0989975,1.1290727,1.8132832,2.6466165,3.3659148,3.5513785,3.5689223,3.5839598
LOLOTI-A1.tif,0.1440678,0.031055387,0.016949153,188.25424,1323.1356,16.025423,25.90678,0.6185803,0.60397726,0.48713547,1.8203613,5.0941525,8.563281,12.603222,7.410632,7.1994042,6.821687,7.2554345,53.21032,314.0,0.033472802,6.0,0.012552301,1.0,0.033472802,6.0,0.012552301,1.0,0.0,0.0,0.12552302,3.0,1.1004184,14.0,3.9456067,31.0,5.5732217,27.0,7.460251,31.0,8.527197,42.0,8.694561,57.0,8.564854,50.0,13.861925,90.0,23.071129,100.0,24.916319,111.0,23.698744,100.0,22.033472,111.0,14.309624,98.0,6.2259417,24.0,7.0460253,28.0,6.6527195,24.0,6.1297073,21.0,6.1589956,26.0,4.991632,27.0,3.585774,26.0,3.1004183,27.0,3.0502093,26.0,2.3221757,18.0,2.0502093,16.0,13.505646,60.0,8279733.0,0.0,0.0,0.8064516,0.51983076,0.2527763,0.5700687,0.49656266,0.65362245,0.69751453,0.0,1.0,0.80856687,0.67689055,0.84082496,0.6885246,0.97884715,0.7435219,0.8931782,1.0,1.0,1.0,1.0,0.0867266,0.22369117,0.7260709,0.11845584,0.3442623,0.023268113,0.11105236,1.0,1.0,2.0,2.0867267,2.310418,3.0364888,3.1549447,3.499207,3.5224752,3.6335275,4.6335278
LOLOTI-A2.tif,0.118644066,0.02983771,0.016949153,181.07628,1275.3136,13.567797,22.957626,0.590993,0.55447036,0.5679147,1.3914225,4.11298,6.7423697,9.451494,5.636015,5.5435085,5.695349,5.428934,52.068993,357.0,0.021367522,2.0,1.6068376,24.0,3.8803418,28.0,4.3846154,28.0,5.094017,28.0,7.3418803,40.0,8.905983,40.0,8.683761,40.0,10.064102,40.0,11.525641,40.0,10.893163,45.0,9.311966,45.0,7.7649574,45.0,6.4102564,45.0,4.4529915,45.0,2.957265,20.0,2.3504274,17.0,2.8247864,18.0,3.4102564,22.0,6.649573,50.0,8.17094,50.0,10.367521,50.0,12.807693,50.0,14.700854,50.0,13.431623,41.0,12.376068,41.0,11.888889,41.0,8.683761,41.0,6.9615383,48.0,6.2606835,48.0,13.784314,89.0,8279733.0,0.0,0.33603996,0.19050594,0.34228608,0.66583383,0.0,0.29981261,0.2923173,0.47845095,0.635228,0.6396003,0.85009366,0.8569644,0.70331043,1.0,0.8076202,0.80699563,0.86570895,0.35165522,1.0,1.0,0.015615241,0.675203,0.46470955,0.14178638,1.0,0.40349782,0.5646471,0.3716427,0.0043722675,1.0,1.0156152,1.6908183,2.1555278,2.2973142,3.2973142,3.7008119,4.265459,4.6371017,4.641474
LOLOTI-A3.tif,0.21186441,0.05239572,0.033898305,93.144066,1022.9407,17.271187,17.788136,0.97093856,0.6302783,0.6388795,1.7419122,5.139586,8.113117,11.5917635,6.8749204,6.780899,6.6330786,6.358032,30.657307,183.0,0.026785715,5.0,0.013392857,1.0,0.026785715,5.0,0.013392857,1.0,0.026785715,5.0,0.084821425,4.0,0.09375,5.0,0.24553572,7.0,0.5625,5.0,0.9375,7.0,1.5133928,17.0,1.9955357,33.0,2.90625,18.0,4.223214,41.0,4.848214,24.0,4.745536,41.0,5.825893,29.0,6.660714,41.0,9.607142,57.0,11.258928,59.0,12.513392,57.0,13.785714,59.0,14.5625,57.0,14.21875,59.0,12.875,57.0,9.352678,35.0,7.053571,43.0,5.732143,26.0,4.183036,23.0,3.2723215,21.0,8.415944,58.0,8279733.0,0.0,0.0,0.0,0.36800784,0.313052,0.2914622,0.29489696,0.58243376,0.59421,0.65554464,0.6781158,0.6157998,0.69676155,0.9077527,0.97154075,0.47105005,0.43719333,1.0,1.0,1.0,1.0,1.0,1.0,0.06918547,0.15799804,0.6800785,0.61285573,0.11432777,0.021589793,0.022571148,1.0,2.0,3.0,3.0691855,3.2271836,3.907262,4.5201178,4.6344457,4.6560354,4.6786065
LOLOTI-B1.tif,0.12711865,0.04041045,0.033898305,111.144066,1118.9661,16.152542,22.144068,0.7294298,0.44902655,0.4733577,1.8116224,5.452627,8.993237,12.577387,7.3453326,7.3588967,7.4038987,7.2870235,42.45596,165.0,2.2913043,79.0,3.595652,86.0,4.4391303,79.0,4.978261,86.0,5.3,79.0,3.4304347,15.0,3.0173912,21.0,2.8086956,14.0,3.778261,49.0,4.769565,44.0,6.0304346,49.0,6.847826,44.0,7.478261,49.0,7.03913,44.0,6.321739,37.0,6.1130433,30.0,5.195652,37.0,3.7130435,30.0,3.4304347,37.0,3.8782609,29.0,3.2913043,16.0,4.0130434,15.0,4.978261,20.0,5.96087,17.0,5.7391305,26.0,5.5695653,19.0,4.9,26.0,4.3565216,19.0,4.226087,38.0,3.9130435,65.0,6.224605,60.0,8279733.0,0.31479537,0.15110178,0.6852046,0.034102835,0.2528856,0.7686254,0.21563484,0.02098636,0.053515214,0.32161596,0.3913956,0.06663169,0.89192027,0.8420777,0.7728227,0.9244491,0.9884575,0.8850997,0.68992656,0.5283316,0.2135362,0.53882474,0.19989507,0.95435464,0.6715635,0.0041972715,0.6264428,0.8709339,0.013116474,0.06977964,0.2135362,0.75236094,0.952256,1.9066107,2.578174,2.5823715,3.2088141,4.079748,4.0928645,4.1626444
LOLOTI-B2.tif,0.13559322,0.038427494,0.033898305,190.18645,1793.5593,17.11017,25.728813,0.66501975,0.4390835,0.47843364,1.3586987,4.0855603,6.865805,9.179451,5.306974,5.353279,5.363419,5.323696,29.50939,305.0,5.7166667,17.0,7.5833335,16.0,6.4666667,16.0,8.466666,28.0,18.366667,41.0,11.233334,27.0,7.0833335,16.0,9.95,19.0,8.766666,16.0,9.333333,21.0,5.6666665,22.0,9.1,38.0,8.316667,38.0,3.5,11.0,3.7833333,8.0,6.75,17.0,6.883333,12.0,5.9666667,10.0,4.55,11.0,6.0,17.0,8.966666,23.0,7.616667,16.0,9.383333,30.0,9.016666,19.0,11.3,21.0,6.15,16.0,6.65,23.0,5.1666665,21.0,2.85,14.0,2.15,10.0,10.975831,66.0,8279733.0,0.551263,0.10995542,0.08023774,0.10648836,0.08023774,0.047052998,0.1312531,0.20257553,0.4200099,0.6423972,0.6473502,0.7533432,0.6859832,0.74343735,0.81575036,0.9876176,0.98712236,0.65032196,0.68647844,0.6176325,0.06636949,0.576523,0.5700842,0.88063395,0.90737987,0.7686974,0.6121842,0.48340762,0.33333334,0.004952947,0.06636949,0.6428925,1.2129767,2.0936108,3.0009906,3.7696881,4.381872,4.8652797,5.198613,5.203566
LOLOTI-B3.tif,0.15254237,0.03802629,0.025423728,36.466103,351.57626,13.406779,17.016949,0.7878486,0.6154407,0.54967546,3.7641613,10.987996,18.617147,25.78154,15.329605,14.907294,15.16567,15.201562,41.974903,71.0,0.040723983,5.0,0.040723983,5.0,0.040723983,5.0,0.040723983,5.0,0.040723983,5.0,0.040723983,5.0,0.0,0.0,1.0859729,25.0,1.6742082,25.0,2.3348417,25.0,3.235294,25.0,4.316742,43.0,4.751131,43.0,4.9954753,43.0,4.316742,43.0,3.963801,43.0,3.3755655,43.0,2.642534,43.0,1.6063348,26.0,1.2941177,26.0,0.7239819,6.0,0.9728507,21.0,1.2126697,34.0,1.3710407,34.0,1.4932127,34.0,1.7511312,34.0,2.6153846,34.0,3.1221719,34.0,2.8823528,34.0,2.6968327,30.0,2.5170455,36.0,8279733.0,0.0,0.0,0.0,0.28381795,0.19469027,0.18331227,0.0,0.5979772,0.46396965,0.488622,0.49810368,0.7484197,0.6384324,1.0,0.18963337,0.8438685,0.9696587,1.0,1.0,1.0,1.0,1.0,1.0,0.6858407,0.64917827,0.0063211126,1.0,0.04045512,0.28445005,0.0094816685,1.0,2.0,3.0,3.6858406,4.335019,4.34134,5.34134,5.3817954,5.6662455,5.675727
LOLOTI-C1.tif,0.22033899,0.03224966,0.008474576,331.85593,2024.983,17.09322,20.745762,0.8239379,0.600364,0.6175207,1.0085458,2.9310017,4.602177,6.726819,4.09831,4.0195985,3.9913747,3.595728,50.516094,906.0,0.03930131,5.0,0.0349345,3.0,0.14847161,8.0,0.82969433,15.0,3.1484716,31.0,5.1179037,37.0,7.1703057,55.0,9.152839,37.0,11.733624,55.0,12.414847,37.0,11.353712,55.0,10.279476,34.0,9.157206,38.0,6.3318777,23.0,4.5938864,38.0,4.0611353,43.0,5.349345,35.0,9.388646,68.0,16.764193,98.0,25.375546,71.0,33.305676,98.0,37.510918,80.0,42.004368,109.0,43.637554,86.0,40.20524,109.0,35.283844,86.0,29.886463,109.0,25.777292,86.0,17.104803,56.0,11.838428,51.0,19.63094,81.0,8279733.0,0.0,0.07387209,0.03668815,0.26474962,0.0,0.32969758,0.44620723,0.44471988,0.48785326,0.39414972,0.41794744,0.5180962,0.8344075,0.8953892,0.69360435,1.0,0.81606346,0.9196827,0.7416956,1.0,1.0,0.6678235,0.88299453,0.5513138,1.0,0.3639068,0.44918194,0.38968766,0.030242935,0.023797719,1.0,1.6678236,2.550818,3.1021318,4.102132,4.4660387,4.9152207,5.3049083,5.335151,5.3589487
LOLOTI-C2.tif,0.29661018,0.06010266,0.033898305,103.59322,1310.0509,15.067797,20.347458,0.74052477,0.66495186,0.4729501,1.2828652,3.8059657,6.2030845,9.398031,5.532312,5.1859226,5.0955586,5.3666763,41.777683,188.0,0.01754386,1.0,0.01754386,1.0,0.01754386,1.0,0.01754386,1.0,0.01754386,1.0,0.0,0.0,1.9210526,41.0,4.8114033,41.0,6.7192984,41.0,7.6666665,41.0,8.214912,41.0,8.320175,41.0,6.9561405,37.0,5.8289475,30.0,6.6666665,32.0,8.171053,32.0,9.513158,39.0,10.627193,39.0,10.166667,39.0,10.679825,39.0,9.508772,47.0,7.4166665,47.0,6.6842103,47.0,5.6491227,47.0,3.758772,47.0,2.4078948,11.0,2.0921052,11.0,1.7149123,11.0,1.6447369,11.0,1.5745614,9.0,12.221978,64.0,8279733.0,0.0,0.0,0.5590551,0.50506186,0.42350957,0.5129359,0.71822274,0.78009,0.7542182,0.6788526,0.69010127,0.76827896,0.79527557,0.81833524,0.7705287,0.9325084,0.5230596,0.7750281,1.0,1.0,1.0,1.0,0.215973,0.017997751,0.5089989,0.2575928,0.10011248,0.015185602,0.014060742,0.011248594,1.0,2.0,2.215973,2.2339706,2.7429695,3.0005622,3.1006746,3.1158602,3.129921,3.1411695
LOLOTI-C3.tif,0.22881356,0.06381652,0.033898305,44.677967,671.77966,15.288136,16.237288,0.9415449,0.61132556,0.6235977,2.140444,6.178882,10.343106,14.604983,8.738943,8.590981,8.452744,8.353476,30.15497,86.0,0.03181818,5.0,0.013636364,2.0,0.03181818,5.0,0.013636364,2.0,0.03181818,5.0,0.013636364,2.0,0.03181818,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9590909,28.0,1.5727273,42.0,1.9318181,28.0,2.4863636,42.0,2.8545454,28.0,3.4045455,42.0,3.7045455,28.0,3.3227272,16.0,3.4318182,13.0,3.3454545,15.0,4.0318184,32.0,4.7454543,24.0,5.2090907,32.0,6.0954547,24.0,6.5136366,32.0,6.4,24.0,6.168182,32.0,5.15,24.0,4.309091,30.0,4.7964826,69.0,8279733.0,0.0,0.0,0.0,0.0,0.4345898,0.4955654,0.53824836,0.4390244,0.8414634,0.98226166,0.9878049,0.9539911,0.8154102,0.68569845,0.6219512,0.73447895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.29988915,0.12638581,0.1474501,0.3763858,0.11252771,0.005543237,1.0,2.0,3.0,4.0,4.299889,4.426275,4.5737247,4.9501104,5.0626383,5.0681815
OUARA GRAND - A1.tif,0.55932206,0.13830568,0.016949153,52.822033,1400.0847,9.491526,17.09322,0.5552801,0.23403034,0.51634705,0.6723806,1.7216996,2.9308758,4.4681134,2.5848677,2.6023364,2.4855456,2.3436353,10.771755,50.0,0.21311475,2.0,0.8196721,30.0,0.93442625,13.0,1.2513661,30.0,1.3005464,13.0,1.4863389,30.0,1.1475409,9.0,1.1857923,23.0,1.0983607,13.0,1.3333334,31.0,1.2459016,13.0,1.409836,31.0,1.5300547,23.0,1.715847,31.0,2.0163934,23.0,1.8251367,21.0,2.36612,23.0,2.6229508,21.0,3.7431693,18.0,4.0382514,27.0,4.923497,28.0,5.655738,27.0,6.464481,29.0,7.6994534,45.0,7.9453554,29.0,7.557377,45.0,6.4590163,29.0,5.6174865,45.0,3.4153006,23.0,1.8196721,17.0,9.887255,141.0,8279733.0,0.020535715,0.025,0.0375,0.059821427,0.08125,0.10089286,0.13303572,0.38125,0.91339284,0.98660713,0.99375,0.91785717,0.5830357,0.34017858,0.22321428,0.15357143,0.11160714,0.084821425,0.07410714,0.073214285,0.05267857,0.04910714,0.047321428,0.051785715,0.07232143,0.12232143,0.20714286,0.20178571,0.004464286,0.007142857,0.05267857,0.10178571,0.14910714,0.20089287,0.27321428,0.3955357,0.60267854,0.8044642,0.8089285,0.81607133
OUARA GRAND - A2.tif,0.22881356,0.07344347,0.008474576,50.23729,834.22034,9.652542,14.898305,0.64789534,0.30193204,0.49950784,1.0007517,2.8282878,4.555873,6.678305,3.9459457,3.8513784,3.8829923,3.8148987,13.928236,122.0,0.18316832,2.0,0.35643566,2.0,0.52970296,4.0,1.3613862,22.0,1.7277228,22.0,1.9455446,22.0,3.0693069,22.0,3.920792,22.0,4.59901,22.0,5.0544553,22.0,5.0742574,21.0,5.4257426,21.0,6.242574,24.0,5.2623763,24.0,4.6732674,24.0,4.3762374,24.0,4.0940595,24.0,3.6831684,24.0,3.4455445,24.0,2.9306931,15.0,3.3069308,15.0,3.2920792,15.0,3.2128713,14.0,3.2623763,14.0,3.2029703,14.0,3.0346534,13.0,2.7029703,13.0,2.3019803,13.0,1.990099,13.0,1.7871287,13.0,9.318182,59.0,8279733.0,0.2045654,0.08165057,0.06760316,0.034240562,0.0500439,0.057945568,0.0035118526,0.13345039,0.20807727,0.3046532,0.3213345,0.24231783,0.4881475,0.49165934,0.41791046,0.08252853,0.8542581,0.66022825,0.1597893,0.22739245,0.02282704,0.07813872,0.5926251,0.8200176,0.032484636,0.35996488,0.4881475,0.3546971,0.034240562,0.016681299,0.02282704,0.10096575,0.6935908,1.5136085,1.5460931,1.906058,2.3942056,2.7489028,2.7831433,2.7998245
OUARA GRAND - A3.tif,0.27118644,0.07078336,0.033898305,44.508476,682.3051,9.559322,12.559322,0.7611336,0.5059421,0.46481842,0.943909,3.0104208,4.89373,6.6608334,3.9902375,3.9184594,3.8844395,3.9420583,8.71164,90.0,0.24022347,21.0,0.47206703,13.0,0.89664805,35.0,0.91061455,13.0,1.2765363,35.0,1.5167598,16.0,1.9664805,35.0,1.9832402,16.0,2.5698323,35.0,2.829609,21.0,3.25419,35.0,3.2849162,21.0,3.706704,35.0,3.7178771,21.0,4.075419,35.0,4.187151,21.0,4.4217877,33.0,4.4469275,36.0,4.413408,33.0,4.416201,36.0,4.290503,33.0,4.413408,36.0,4.203911,33.0,3.9357543,36.0,3.547486,33.0,3.5614526,36.0,3.4189944,33.0,3.424581,36.0,3.2597766,33.0,3.1284916,36.0,7.395349,44.0,8279733.0,0.96099293,0.55496454,0.11968085,0.11968085,0.17641844,0.035460994,0.20301418,0.9281915,0.9388298,0.96099293,0.98049647,0.99734044,0.947695,0.9370567,0.93085104,0.91312057,0.9175532,0.9601064,0.9893617,0.9964539,0.035460994,0.43439716,0.84042555,0.79787236,0.73670214,0.8953901,0.7340425,0.019503547,0.05851064,0.019503547,0.035460994,0.46985817,1.3102837,2.108156,2.8448582,3.7402482,4.474291,4.4937944,4.552305,4.571809
OUARA GRAND - B1.tif,0.2881356,0.122103415,0.008474576,72.932205,1830.339,9.872881,12.788136,0.77203447,0.4297723,0.48835236,0.40148163,0.9782387,1.8033707,2.3486388,1.5260719,1.4281508,1.379651,1.3848643,7.333684,159.0,0.20524018,3.0,0.33187774,3.0,0.8471616,11.0,1.5196507,12.0,2.2052402,17.0,3.1965065,32.0,4.0087337,32.0,5.0393014,32.0,5.746725,32.0,6.305677,32.0,6.8296943,32.0,7.135371,32.0,7.0436683,32.0,6.951965,32.0,6.816594,32.0,6.515284,30.0,6.2663755,28.0,6.4279475,33.0,6.4934497,33.0,6.3624454,33.0,6.1266375,33.0,6.1921396,33.0,6.3406115,33.0,6.7816596,33.0,6.7117906,33.0,6.489083,33.0,6.021834,27.0,5.650655,27.0,5.3624454,27.0,5.0393014,27.0,10.0,102.0,8279733.0,0.9553648,0.22660944,0.0360515,0.012017167,0.0034334764,0.006866953,0.035193134,0.080686696,0.11244635,0.18712446,0.19399142,0.76824033,0.8695279,0.8566524,0.9004292,0.93304724,0.9656652,1.0,0.99313307,0.96480685,0.00944206,0.7665236,0.9639485,0.9536481,0.9296137,0.89356226,0.82145923,0.7888412,0.65579396,0.006866953,0.00944206,0.77596563,1.7399142,2.6935623,3.623176,4.5167384,5.3381977,6.127039,6.782833,6.7897
OUARA GRAND - B2.tif,0.2542373,0.083840966,0.050847456,62.627117,1213.3983,12.415255,13.042373,0.9519168,0.47320285,0.4601262,0.77504,2.1111531,3.699115,4.8811574,2.9133406,2.9192002,3.0083392,2.9244592,18.078083,115.0,0.20357142,13.0,0.73214287,19.0,1.15,13.0,1.9178572,22.0,2.2642858,13.0,3.125,22.0,3.4857142,17.0,4.0607142,22.0,4.5285716,18.0,5.260714,22.0,5.535714,18.0,5.8535714,22.0,5.678571,18.0,5.4535713,21.0,5.257143,18.0,5.0285716,21.0,4.7035713,18.0,4.65,18.0,4.5571427,18.0,4.635714,18.0,4.2035713,18.0,4.507143,18.0,4.6892858,30.0,5.5678573,33.0,5.257143,47.0,5.4035716,33.0,4.95,47.0,4.9142857,33.0,4.7464285,47.0,4.739286,33.0,3.8553846,63.0,8279733.0,0.6341297,0.19249147,0.07098976,0.0061433446,0.0061433446,0.013651877,0.029351536,0.09351536,0.19863482,0.39795223,0.4204778,0.22730376,0.88600683,0.8730375,0.9372014,0.66075087,0.95699656,0.9754266,0.99726963,0.66962457,0.03549488,0.80477816,0.9044369,0.9508532,0.65460753,0.9235495,0.843686,0.7924915,0.028668942,0.022525597,0.03549488,0.840273,1.74471,2.6955633,3.3501709,4.2737203,5.1174064,5.909898,5.9385667,5.9610925
OUARA GRAND - B3.tif,0.22881356,0.09187151,0.008474576,40.09322,782.5847,8.737288,13.822034,0.6321275,0.5766334,0.46906677,0.7821972,2.589615,4.0197954,6.010277,3.5640802,3.301922,3.4743516,3.5014024,14.873661,106.0,0.18373494,8.0,0.3192771,8.0,0.46686748,8.0,0.6385542,13.0,0.89457834,13.0,1.0572289,13.0,1.313253,13.0,1.8825301,22.0,2.5542169,29.0,3.0150602,29.0,3.6475904,29.0,4.1897593,29.0,4.5,29.0,4.876506,29.0,4.945783,29.0,4.870482,29.0,4.7861447,29.0,4.798193,29.0,4.768072,29.0,4.3945785,29.0,3.7801204,23.0,3.4548192,23.0,2.9066265,23.0,2.5,23.0,2.1054218,23.0,1.7831326,23.0,1.4819278,16.0,1.4819278,16.0,1.4668674,11.0,1.4608433,19.0,6.0677967,32.0,8279733.0,0.5848691,0.5383123,0.04946654,0.01842871,0.032977693,0.7497575,0.6925315,0.6440349,0.60329777,0.5761397,0.60620755,0.64112514,0.6838021,0.7342386,0.78467506,0.8341416,0.91270614,1.0,0.5625606,0.5984481,0.013579049,0.024248302,0.95053345,0.8942774,0.8011639,0.034917556,0.04170708,0.039767217,0.037827354,0.030067895,0.013579049,0.03782735,0.9883608,1.8826382,2.6838021,2.7187197,2.7604268,2.800194,2.8380213,2.8680892
