"";"OldVernacular";"OldScientificName";"Oldgenus";"Oldspecies";"TreeID";"SampleID";"RDMC";"RootAverageLenght";"RSL";"BarkTh";"PetioleL";"LeafThickness";"LeafArea";"FreshWeight";"DryWeight";"LDMC";"SLA";"Dispers";"Deciduousness";"SPAD";"Filled";"Operator";"Rootdryweight";"Rootfreshweight";"RootsArea";"RSA";"field_name";"genus";"species";"MeanDBH";"N";"Roots_length";"meanWD";"sdWD";"levelWD";"nInd";"family"
"145";"Ouossoupalie a fleurs mauves";"Erythrina mildbraedii";"Erythrina";"mildbraedii";"A";"2";250;2,536;1,42401133333333;1,12;15,2;0,24;21045;3,48;935;269,06;22,5080213903743;"1";"1";48,1;"0";"Marco";30;0,12;364,178;12,1392666666667;"ouossoupalie.a.fleurs.mauves";"Erythrina";"mildbraedii";480,833333333333;12;42,72034;0,289050724637681;0,0941339098036177;"genus";23;"Fabaceae"
"146";"Ouossoupalie a fleurs mauves";"Erythrina mildbraedii";"Erythrina";"mildbraedii";"A";"3";375;2,422;0,961228833333333;0,61;21,2;0,28;32593;2,74;2012,5;735,16;16,1952795031056;"1";"1";47,9;"0";"Marco";120;0,32;884,673;7,372275;"ouossoupalie.a.fleurs.mauves";"Erythrina";"mildbraedii";480,833333333333;12;115,34746;0,289050724637681;0,0941339098036177;"genus";23;"Fabaceae"
"147";"Ouossoupalie a fleurs mauves";"Erythrina mildbraedii";"Erythrina";"mildbraedii";"B";"1";700;2,014;0,823244571428572;2,73;5,6;0,28;7952;1,63;702,8;431,8;11,3147410358566;"1";"1";38,4;"0";"Marco";21;0,03;130,1;6,19523809523809;"ouossoupalie.a.fleurs.mauves";"Erythrina";"mildbraedii";480,833333333333;12;17,288136;0,289050724637681;0,0941339098036177;"genus";23;"Fabaceae"
"148";"Ouossoupalie a fleurs mauves";"Erythrina mildbraedii";"Erythrina";"mildbraedii";"B";"2";572,727272727273;1,514;0,607613650793651;2,23;5,2;0,29;6955;1,73;730,8;423,01;9,51696770662288;"1";"1";47;"0";"Marco";63;0,11;301,584;4,78704761904762;"ouossoupalie.a.fleurs.mauves";"Erythrina";"mildbraedii";480,833333333333;12;38,27966;0,289050724637681;0,0941339098036177;"genus";23;"Fabaceae"
"149";"Ouossoupalie a fleurs mauves";"Erythrina mildbraedii";"Erythrina";"mildbraedii";"B";"3";450;1,834;0,969868111111111;2,06;6,1;0,33;11949;2,88;1160,7;403,01;10,294649780305;"1";"1";43,9;"0";"Marco";18;0,04;105,969;5,88716666666667;"ouossoupalie.a.fleurs.mauves";"Erythrina";"mildbraedii";480,833333333333;12;17,457626;0,289050724637681;0,0941339098036177;"genus";23;"Fabaceae"
"150";"Ouossoupalie a fleurs mauves";"Erythrina mildbraedii";"Erythrina";"mildbraedii";"C";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";39,5;"0";"Marco";NA;NA;NA;NA;"ouossoupalie.a.fleurs.mauves";"Erythrina";"mildbraedii";480,833333333333;12;NA;0,289050724637681;0,0941339098036177;"genus";23;"Fabaceae"
"151";"Ouossoupalie a fleurs mauves";"Erythrina mildbraedii";"Erythrina";"mildbraedii";"C";"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";42;"0";"Marco";NA;NA;NA;NA;"ouossoupalie.a.fleurs.mauves";"Erythrina";"mildbraedii";480,833333333333;12;NA;0,289050724637681;0,0941339098036177;"genus";23;"Fabaceae"
"152";"Ouossoupalie a fleurs mauves";"Erythrina mildbraedii";"Erythrina";"mildbraedii";"C";"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";38,5;"0";"Marco";NA;NA;NA;NA;"ouossoupalie.a.fleurs.mauves";"Erythrina";"mildbraedii";480,833333333333;12;NA;0,289050724637681;0,0941339098036177;"genus";23;"Fabaceae"
"153";"Ouossoupalie a fleurs mauves";"Erythrina mildbraedii";"Erythrina";"mildbraedii";"A";"1";222,222222222222;2,465;1,5665255;1,48;14,5;0,27;29207;5,71;1762,5;308,67;16,5713475177305;"1";"1";45,6;"0";"Marco";20;0,09;242,033;12,10165;"ouossoupalie.a.fleurs.mauves";"Erythrina";"mildbraedii";480,833333333333;12;31,33051;0,289050724637681;0,0941339098036177;"genus";23;"Fabaceae"
"154";"Papayer";"Carica papaya";"Carica";"papaya";"A";"2";177,777777777778;2,278;2,155190625;0,57;34,9;0,38;94931;17,81;3340;187,54;28,4224550898204;"3";"2";61,7;"0";"Marco";16;0,09;217,574;13,598375;"papayer";"Carica";"papaya";136,923076923077;456;34,48305;0,1875;0,0941339098036177;"genus";2;"Caricaceae"
"155";"Papayer";"Carica papaya";"Carica";"papaya";"A";"3";187,5;2,371;1,777966;0,62;22,8;0,3;38392;6,42;1110;172,9;34,5873873873874;"3";"2";54;"0";"Marco";30;0,16;488,46;16,282;"papayer";"Carica";"papaya";136,923076923077;456;53,33898;0,1875;0,0941339098036177;"genus";2;"Caricaceae"
"156";"Papayer";"Carica papaya";"Carica";"papaya";"B";"1";101,694915254237;5,416;1,61200566666667;0,86;36,2;0,42;103009;25,76;4490;174,3;22,9418708240534;"3";"2";57,1;"0";"Marco";60;0,59;1293,112;21,5518666666667;"papayer";"Carica";"papaya";136,923076923077;456;96,72034;0,1875;0,0941339098036177;"genus";2;"Caricaceae"
"157";"Papayer";"Carica papaya";"Carica";"papaya";"B";"2";121,951219512195;4,666;1,6215254;0,86;49,8;0,42;110696;27,6;6580;238,41;16,8231003039514;"3";"2";58,7;"0";"Marco";50;0,41;890,818;17,81636;"papayer";"Carica";"papaya";136,923076923077;456;81,07627;0,1875;0,0941339098036177;"genus";2;"Caricaceae"
"158";"Papayer";"Carica papaya";"Carica";"papaya";"B";"3";130,434782608696;3,823;0,863559333333333;0,71;24,7;0,32;95727;23,79;5640;237,07;16,9728723404255;"3";"2";49,7;"0";"Marco";60;0,46;759,927;12,66545;"papayer";"Carica";"papaya";136,923076923077;456;51,81356;0,1875;0,0941339098036177;"genus";2;"Caricaceae"
"159";"Papayer";"Carica papaya";"Carica";"papaya";"C";"1";97,5609756097561;4,679;1,15275425;0,6;58,1;0,4;134033;32,31;7980;246,98;16,7961152882206;"3";"2";42,5;"0";"Marco";40;0,41;648,183;16,204575;"papayer";"Carica";"papaya";136,923076923077;456;46,11017;0,1875;0,0941339098036177;"genus";2;"Caricaceae"
"160";"Papayer";"Carica papaya";"Carica";"papaya";"C";"2";100;4,756;1,17457633333333;0,64;26,8;0,46;90696;20,24;4230;208,99;21,441134751773;"3";"2";49,8;"0";"Marco";30;0,3;504,347;16,8115666666667;"papayer";"Carica";"papaya";136,923076923077;456;35,23729;0,1875;0,0941339098036177;"genus";2;"Caricaceae"
"161";"Papayer";"Carica papaya";"Carica";"papaya";"C";"3";129,032258064516;3,843;1,721822;0,35;51,7;0,48;116932;26,3;4540;172,62;25,7559471365639;"3";"2";47,2;"0";"Marco";40;0,31;744,868;18,6217;"papayer";"Carica";"papaya";136,923076923077;456;68,87288;0,1875;0,0941339098036177;"genus";2;"Caricaceae"
"162";"Papayer";"Carica papaya";"Carica";"papaya";"A";"1";120;6,734;0,686581933333333;0,42;60,3;0,32;101944;18,68;3790;202,89;26,8981530343008;"3";"2";58,8;"0";"Marco";60;0,5;769,094;12,8182333333333;"papayer";"Carica";"papaya";136,923076923077;456;41,194916;0,1875;0,0941339098036177;"genus";2;"Caricaceae"
"163";"Pepe Angrouafou";"Ficus variifolia";"Ficus";"variifolia";"A";"2";217,391304347826;1,612;1,1942373;0,66;3;0,4;6102;1,42;592;415,73;10,3074324324324;"3";"2";42,5;"0";"Marco";100;0,46;974,799;9,74799;"pepe_angrouafou";"Ficus";"variifolia";390,416666666667;36;119,42373;0,405534661835749;0,0941339098036177;"genus";92;"Moraceae"
"164";"Pepe Angrouafou";"Ficus variifolia";"Ficus";"variifolia";"A";"3";288,135593220339;1,827;0,949302117647059;0,73;3,3;0,41;8407;2,36;938;397,46;8,96268656716418;"3";"2";43,2;"0";"Marco";170;0,59;1410,027;8,29427647058824;"pepe_angrouafou";"Ficus";"variifolia";390,416666666667;36;161,38136;0,405534661835749;0,0941339098036177;"genus";92;"Moraceae"
"165";"Pepe Angrouafou";"Ficus variifolia";"Ficus";"variifolia";"B";"1";300;1,947;2,45338966666667;0,62;2;0,43;8688;2,04;860;421,98;10,1023255813953;"3";"2";42,5;"0";"Marco";30;0,1;347,82;11,594;"pepe_angrouafou";"Ficus";"variifolia";390,416666666667;36;73,60169;0,405534661835749;0,0941339098036177;"genus";92;"Moraceae"
"166";"Pepe Angrouafou";"Ficus variifolia";"Ficus";"variifolia";"B";"2";428,571428571429;2,466;1,53855933333333;0,64;2,7;0,44;13249;2,64;1130;428,35;11,7247787610619;"3";"2";39,7;"0";"Marco";60;0,14;467,779;7,79631666666667;"pepe_angrouafou";"Ficus";"variifolia";390,416666666667;36;92,31356;0,405534661835749;0,0941339098036177;"genus";92;"Moraceae"
"167";"Pepe Angrouafou";"Ficus variifolia";"Ficus";"variifolia";"B";"3";300;2,129;1,478531;0,74;3,1;0,46;13601;2,88;1497,5;520,33;9,08247078464107;"3";"2";44,1;"0";"Marco";30;0,1;294,683;9,82276666666667;"pepe_angrouafou";"Ficus";"variifolia";390,416666666667;36;44,35593;0,405534661835749;0,0941339098036177;"genus";92;"Moraceae"
"168";"Pepe Angrouafou";"Ficus variifolia";"Ficus";"variifolia";"C";"1";250;2,504;1,68983055555556;0,68;2,6;0,45;6272;1,99;815;410,58;7,69570552147239;"3";"2";44,4;"0";"Marco";90;0,36;791,467;8,79407777777778;"pepe_angrouafou";"Ficus";"variifolia";390,416666666667;36;152,08475;0,405534661835749;0,0941339098036177;"genus";92;"Moraceae"
"169";"Pepe Angrouafou";"Ficus variifolia";"Ficus";"variifolia";"C";"2";267,857142857143;2,393;1,5624294;0,66;2,2;0,36;15287;4,86;1720;354,27;8,88779069767442;"3";"2";41,3;"0";"Marco";150;0,56;1515,248;10,1016533333333;"pepe_angrouafou";"Ficus";"variifolia";390,416666666667;36;234,36441;0,405534661835749;0,0941339098036177;"genus";92;"Moraceae"
"170";"Pepe Angrouafou";"Ficus variifolia";"Ficus";"variifolia";"C";"3";264,705882352941;2,029;2,37627122222222;0,79;5,6;0,5;2757;0,8;235;295,6;11,731914893617;"3";"2";39,1;"1";"Marco";90;0,34;1072,733;11,9192555555556;"pepe_angrouafou";"Ficus";"variifolia";390,416666666667;36;213,86441;0,405534661835749;0,0941339098036177;"genus";92;"Moraceae"
"171";"Pepe Angrouafou";"Ficus variifolia";"Ficus";"variifolia";"A";"1";203,389830508475;2,052;1,13319208333333;0,65;2,8;0,43;8327;2,09;852;408,05;9,77347417840376;"3";"2";43;"0";"Marco";120;0,59;1272,503;10,6041916666667;"pepe_angrouafou";"Ficus";"variifolia";390,416666666667;36;135,98305;0,405534661835749;0,0941339098036177;"genus";92;"Moraceae"
"172";"Samba";"Triplochiton scleroxylon";"Triplochiton";"scleroxylon";"A";"2";237,28813559322;2,912;1,23547214285714;0,75;4,2;0,29;7494;1,3;762,5;586,94;9,82819672131147;"2";"1";38;"0";"Marco";70;0,295;777,113;11,1016142857143;"samba";"Triplochiton";"scleroxylon";504,110594795539;1076;86,48305;0,3345;0,0708232617216773;"species";24;"Malvaceae"
"173";"Samba";"Triplochiton scleroxylon";"Triplochiton";"scleroxylon";"A";"3";453,001132502831;4,017;1,20116525;0,81;3;0,28;5258;0,98;666;676,21;7,89489489489489;"2";"1";42,1;"0";"Marco";80;0,1766;629,456;7,8682;"samba";"Triplochiton";"scleroxylon";504,110594795539;1076;96,09322;0,3345;0,0708232617216773;"species";24;"Malvaceae"
"174";"Samba";"Triplochiton scleroxylon";"Triplochiton";"scleroxylon";"B";"1";438,356164383562;1,562;1,7875;0,83;5,1;0,27;11852;1,88;1165;620,34;10,1733905579399;"2";"1";45,1;"0";"Marco";80;0,1825;759,295;9,4911875;"samba";"Triplochiton";"scleroxylon";504,110594795539;1076;143;0,3345;0,0708232617216773;"species";24;"Malvaceae"
"175";"Samba";"Triplochiton scleroxylon";"Triplochiton";"scleroxylon";"B";"2";450,30556449019;3,471;1,68849878571429;0,8;4,6;0,29;11801;1,64;1050;639,02;11,2390476190476;"2";"1";39,4;"0";"Marco";140;0,3109;1305,729;9,32663571428571;"samba";"Triplochiton";"scleroxylon";504,110594795539;1076;236,38983;0,3345;0,0708232617216773;"species";24;"Malvaceae"
"176";"Samba";"Triplochiton scleroxylon";"Triplochiton";"scleroxylon";"B";"3";441,902781388095;2,43;1,13923235294118;0,91;5,9;0,28;22057;2,87;2050;715,53;10,759512195122;"2";"1";43,4;"0";"Marco";170;0,3847;1248,314;7,34302352941176;"samba";"Triplochiton";"scleroxylon";504,110594795539;1076;193,6695;0,3345;0,0708232617216773;"species";24;"Malvaceae"
"177";"Samba";"Triplochiton scleroxylon";"Triplochiton";"scleroxylon";"C";"1";410,798122065728;5,186;0,942372857142857;0,77;4,7;0,27;12572;1,47;877,5;595,38;14,3270655270655;"2";"1";45,6;"0";"Marco";70;0,1704;491,671;7,02387142857143;"samba";"Triplochiton";"scleroxylon";504,110594795539;1076;65,9661;0,3345;0,0708232617216773;"species";24;"Malvaceae"
"178";"Samba";"Triplochiton scleroxylon";"Triplochiton";"scleroxylon";"C";"2";406,804733727811;1,731;0,925500763636364;0,91;4,6;0,29;11969;1,28;822,5;640,75;14,5519756838906;"2";"1";47,6;"0";"Marco";110;0,2704;731,56;6,65054545454545;"samba";"Triplochiton";"scleroxylon";504,110594795539;1076;101,805084;0,3345;0,0708232617216773;"species";24;"Malvaceae"
"179";"Samba";"Triplochiton scleroxylon";"Triplochiton";"scleroxylon";"C";"3";418,235048097031;2,212;1,3236441;0,83;5,2;0,25;13913;1,62;907,5;561,23;15,331129476584;"2";"1";47,5;"0";"Marco";100;0,2391;740,648;7,40648;"samba";"Triplochiton";"scleroxylon";504,110594795539;1076;132,36441;0,3345;0,0708232617216773;"species";24;"Malvaceae"
"180";"Samba";"Triplochiton scleroxylon";"Triplochiton";"scleroxylon";"A";"1";368,906455862978;8,796;0,818099285714286;0,7;3,6;0,3;6752;1,29;782;605,67;8,63427109974424;"2";"1";54,7;"0";"Marco";140;0,3795;937,774;6,69838571428571;"samba";"Triplochiton";"scleroxylon";504,110594795539;1076;114,5339;0,3345;0,0708232617216773;"species";24;"Malvaceae"
"181";"Eho";"Ricinodendron heudelotii";"Ricinodendron";"heudelotii";"A";"1";270,359281437126;NA;0,200968294573643;0,93;11,9;0,4;55125;10,73;2607;242,96;21,1449942462601;"3";"1";51,5;NA;"Vincyane";903;3,34;3241,895;3,59013842746401;"eho";"Ricinodendron";"heudelotii";367,083775185578;944;181,47437;0,2106;0,0708232617216773;"species";5;"Euphorbiaceae"
"182";"Eho";"Ricinodendron heudelotii";"Ricinodendron";"heudelotii";"A";"2";254,237288135593;NA;0,163418806666667;1,11;15;0,5;35687;7,07;1823;257,85;19,5759736697751;"3";"1";47,06;NA;"Vincyane";150;0,59;498,917;3,32611333333333;"eho";"Ricinodendron";"heudelotii";367,083775185578;944;24,512821;0,2106;0,0708232617216773;"species";5;"Euphorbiaceae"
"183";"Eho";"Ricinodendron heudelotii";"Ricinodendron";"heudelotii";"A";"3";246,875;NA;0,060694579976985;1,2;19,2;0,4;71425;14,21;3416;240,39;20,9089578454333;"3";"1";44,09;NA;"Vincyane";869;3,52;1707,991;1,96546720368239;"eho";"Ricinodendron";"heudelotii";367,083775185578;944;52,74359;0,2106;0,0708232617216773;"species";5;"Euphorbiaceae"
"184";"Eho";"Ricinodendron heudelotii";"Ricinodendron";"heudelotii";"B";"1";251,968503937008;NA;0,20588940625;0,69;12,1;0,5;50858;12,8;2553;199,45;19,9208773991383;"3";"1";51,04;NA;"Vincyane";320;1,27;724,522;2,26413125;"eho";"Ricinodendron";"heudelotii";367,083775185578;944;65,88461;0,2106;0,0708232617216773;"species";5;"Euphorbiaceae"
"185";"Eho";"Ricinodendron heudelotii";"Ricinodendron";"heudelotii";"B";"2";278,550724637681;NA;0,237759812695109;0,67;16,6;0,2;51731;11,02;2666;241,92;19,4039759939985;"3";"1";59,08;NA;"Vincyane";961;3,45;3571,321;3,71625494276795;"eho";"Ricinodendron";"heudelotii";367,083775185578;944;228,48718;0,2106;0,0708232617216773;"species";5;"Euphorbiaceae"
"186";"Eho";"Ricinodendron heudelotii";"Ricinodendron";"heudelotii";"B";"3";273,456790123457;NA;0,333535914221219;0,68;19;0,4;48978;11,06;2607;235,71;18,7871116225547;"3";"1";51,05;NA;"Vincyane";443;1,62;2029,843;4,58203837471783;"eho";"Ricinodendron";"heudelotii";367,083775185578;944;147,75641;0,2106;0,0708232617216773;"species";5;"Euphorbiaceae"
"187";"Eho";"Ricinodendron heudelotii";"Ricinodendron";"heudelotii";"C";"1";230,33033033033;NA;0,198626019556714;0,67;15,1;0,2;37094;8,57;1845;215,29;20,1051490514905;"3";"1";55,1;NA;"Vincyane";767;3,33;2777,694;3,62150456323338;"eho";"Ricinodendron";"heudelotii";367,083775185578;944;152,346157;0,2106;0,0708232617216773;"species";5;"Euphorbiaceae"
"188";"Eho";"Ricinodendron heudelotii";"Ricinodendron";"heudelotii";"C";"2";235,059760956175;NA;0,154563228813559;0,79;20,3;0,6;38827;9,11;2287;251,04;16,9772627896808;"3";"1";49,4;NA;"Vincyane";1180;5,02;2483,965;2,10505508474576;"eho";"Ricinodendron";"heudelotii";367,083775185578;944;182,38461;0,2106;0,0708232617216773;"species";5;"Euphorbiaceae"
"189";"Eho";"Ricinodendron heudelotii";"Ricinodendron";"heudelotii";"C";"3";268,43853820598;NA;0,23548172029703;0,69;18;0,5;33784;8,03;1840;229,14;18,3608695652174;"3";"1";51,2;NA;"Vincyane";808;3,01;2571,688;3,18278217821782;"eho";"Ricinodendron";"heudelotii";367,083775185578;944;190,26923;0,2106;0,0708232617216773;"species";5;"Euphorbiaceae"
"190";"Okoue nitida";"Baphia nitida";"Baphia";"nitida";"A";"1";563,636363636364;NA;0,57733664516129;0,53;0,7;0,2;3575;0,38;163;428,95;21,9325153374233;"3";"2";47,8;NA;"Vincyane";62;0,11;227,16;3,66387096774194;"okoue";"Baphia";"nitida";149,611111111111;36;35,794872;0,559;0,0708232617216773;"species";2;"Fabaceae"
"191";"Okoue nitida";"Baphia nitida";"Baphia";"nitida";"A";"2";586,206896551724;NA;0,384690823529412;0,49;0,9;0,2;3215;0,36;144;400;22,3263888888889;"3";"2";48,7;NA;"Vincyane";170;0,29;443,947;2,61145294117647;"okoue";"Baphia";"nitida";149,611111111111;36;65,39744;0,559;0,0708232617216773;"species";2;"Fabaceae"
"192";"Okoue nitida";"Baphia nitida";"Baphia";"nitida";"A";"3";477,10843373494;NA;0,107420353535354;0,45;0,8;0,3;5444;0,55;245;445,45;22,2204081632653;"3";"2";50,2;NA;"Vincyane";396;0,83;576,594;1,45604545454545;"okoue";"Baphia";"nitida";149,611111111111;36;42,53846;0,559;0,0708232617216773;"species";2;"Fabaceae"
"193";"Okoue nitida";"Baphia nitida";"Baphia";"nitida";"B";"1";538,709677419355;NA;0,610701676646707;0,38;1;0,2;3089;0,29;145;500;21,3034482758621;"3";"2";52,4;NA;"Vincyane";167;0,31;688,857;4,12489221556886;"okoue";"Baphia";"nitida";149,611111111111;36;101,98718;0,559;0,0708232617216773;"species";2;"Fabaceae"
"194";"Okoue nitida";"Baphia nitida";"Baphia";"nitida";"B";"2";668,75;NA;0,656362336448598;0,5;1,3;0,3;4756;0,55;268;487,27;17,7462686567164;"3";"2";49,5;NA;"Vincyane";107;0,16;435,26;4,06785046728972;"okoue";"Baphia";"nitida";149,611111111111;36;70,23077;0,559;0,0708232617216773;"species";2;"Fabaceae"
"195";"Okoue nitida";"Baphia nitida";"Baphia";"nitida";"B";"3";459,322033898305;NA;0,501324649446494;0,44;1;0,2;8096;0,85;348;409,41;23,264367816092;"3";"2";51,3;NA;"Vincyane";271;0,59;1055,682;3,89550553505535;"okoue";"Baphia";"nitida";149,611111111111;36;135,85898;0,559;0,0708232617216773;"species";2;"Fabaceae"
"196";"Okoue nitida";"Baphia nitida";"Baphia";"nitida";"C";"1";75,7142857142857;NA;0,641993245283019;0,38;0,9;0,2;4488;0,51;205;401,96;21,8926829268293;"3";"2";44,5;NA;"Vincyane";53;0,7;354,523;6,68911320754717;"okoue";"Baphia";"nitida";149,611111111111;36;34,025642;0,559;0,0708232617216773;"species";2;"Fabaceae"
"197";"Okoue nitida";"Baphia nitida";"Baphia";"nitida";"C";"2";452,777777777778;NA;0,796838098159509;0,49;0,8;0,3;5885;0,7;273;390;21,5567765567766;"3";"2";47,9;NA;"Vincyane";163;0,36;1222,048;7,49722699386503;"okoue";"Baphia";"nitida";149,611111111111;36;129,88461;0,559;0,0708232617216773;"species";2;"Fabaceae"
"198";"Okoue nitida";"Baphia nitida";"Baphia";"nitida";"C";"3";572,222222222222;NA;0,593228796116505;0,37;0,9;0,2;7141;0,83;344;414,46;20,7587209302326;"3";"2";47,1;NA;"Vincyane";103;0,18;524,307;5,09035922330097;"okoue";"Baphia";"nitida";149,611111111111;36;61,102566;0,559;0,0708232617216773;"species";2;"Fabaceae"
"199";"Adaschia";"Trema orientalis";"Trema";"orientalis";"A";"1";284,848484848485;NA;0,185170035460993;0,38;1,5;0,5;8159;1,27;514;404,72;15,8735408560311;"3";"2";41;NA;"Vincyane";282;0,99;686,779;2,43538652482269;"adaschia";"Trema";"orientalis";124,869565217391;552;52,21795;0,345333333333333;0,0708232617216773;"species";6;"Cannabaceae"
"200";"Adaschia";"Trema orientalis";"Trema";"orientalis";"A";"2";405,797101449275;NA;0,52408425;0,46;1,2;0,3;4132;0,63;222;352,38;18,6126126126126;"3";"2";42,4;NA;"Vincyane";280;0,69;1001,203;3,575725;"adaschia";"Trema";"orientalis";124,869565217391;552;146,74359;0,345333333333333;0,0708232617216773;"species";6;"Cannabaceae"
"201";"Adaschia";"Trema orientalis";"Trema";"orientalis";"A";"3";573,846153846154;NA;0,889289919571046;0,35;1,4;0,4;6569;1,14;439;385,09;14,9635535307517;"3";"2";49,9;NA;"Vincyane";373;0,65;2148,797;5,76084986595174;"adaschia";"Trema";"orientalis";124,869565217391;552;331,70514;0,345333333333333;0,0708232617216773;"species";6;"Cannabaceae"
"202";"Adaschia";"Trema orientalis";"Trema";"orientalis";"B";"1";353,086419753086;NA;1,10068132867133;0,37;0,8;0,3;3019;0,39;142;364,1;21,2605633802817;"3";"2";42,8;NA;"Vincyane";286;0,81;2352,136;8,22425174825175;"adaschia";"Trema";"orientalis";124,869565217391;552;314,79486;0,345333333333333;0,0708232617216773;"species";6;"Cannabaceae"
"203";"Adaschia";"Trema orientalis";"Trema";"orientalis";"B";"2";389,230769230769;NA;1,0156076284585;0,36;0,8;0,4;4284;0,47;163;346,81;26,2822085889571;"3";"2";40,7;NA;"Vincyane";253;0,65;1623,426;6,41670355731225;"adaschia";"Trema";"orientalis";124,869565217391;552;256,94873;0,345333333333333;0,0708232617216773;"species";6;"Cannabaceae"
"204";"Adaschia";"Trema orientalis";"Trema";"orientalis";"B";"3";320,168067226891;NA;1,4863382152231;0,35;1,7;0,3;6284;0,84;302;359,52;20,8079470198675;"3";"2";37,5;NA;"Vincyane";381;1,19;3926,923;10,3068845144357;"adaschia";"Trema";"orientalis";124,869565217391;552;566,29486;0,345333333333333;0,0708232617216773;"species";6;"Cannabaceae"
"205";"Adaschia";"Trema orientalis";"Trema";"orientalis";"C";"1";490,20618556701;NA;0,382701083070452;0,46;1,3;0,6;4690;0,94;291;309,57;16,1168384879725;"3";"2";49;NA;"Vincyane";951;1,94;3509,872;3,69071713985279;"adaschia";"Trema";"orientalis";124,869565217391;552;363,94873;0,345333333333333;0,0708232617216773;"species";6;"Cannabaceae"
"206";"Adaschia";"Trema orientalis";"Trema";"orientalis";"C";"2";605,333333333333;NA;0,658307929515418;0,43;1,3;0,5;3787;0,7;250;357,14;15,148;"3";"2";48,7;NA;"Vincyane";454;0,75;2332,177;5,13695374449339;"adaschia";"Trema";"orientalis";124,869565217391;552;298,8718;0,345333333333333;0,0708232617216773;"species";6;"Cannabaceae"
"207";"Adaschia";"Trema orientalis";"Trema";"orientalis";"C";"3";524;NA;1,64978473282443;0,43;1,3;0,6;6627;1,13;369;326,55;17,9593495934959;"3";"2";48,2;NA;"Vincyane";262;0,5;2349,846;8,96887786259542;"adaschia";"Trema";"orientalis";124,869565217391;552;432,2436;0,345333333333333;0,0708232617216773;"species";6;"Cannabaceae"
"208";"Balie";"Newbouldia laevis";"Newbouldia";"laevis";"A";"1";245,405405405405;NA;0,28665422907489;0,77;11,5;0,2;40539;8,39;2272;270,8;17,8428697183099;"3";"2";44,1;NA;"Vincyane";454;1,85;2023,462;4,45696475770925;"balie";"Newbouldia";"laevis";148,658256880734;436;130,14102;0,565745691358025;0,123401724247162;"family";25;"Bignoniaceae"
"209";"Balie";"Newbouldia laevis";"Newbouldia";"laevis";"A";"2";408,474576271186;NA;0,262926908713693;0,74;7,3;0,4;56066;13,16;3779;287,16;14,8362000529241;"3";"2";54,6;NA;"Vincyane";482;1,18;1816,049;3,76773651452282;"balie";"Newbouldia";"laevis";148,658256880734;436;126,73077;0,565745691358025;0,123401724247162;"family";25;"Bignoniaceae"
"210";"Balie";"Newbouldia laevis";"Newbouldia";"laevis";"A";"3";361,052631578947;NA;0,651341865889213;0,83;10;0,3;91973;18,37;5636;306,8;16,318843151171;"3";"2";54,1;NA;"Vincyane";343;0,95;1683,876;4,90925947521866;"balie";"Newbouldia";"laevis";148,658256880734;436;223,41026;0,565745691358025;0,123401724247162;"family";25;"Bignoniaceae"
"211";"Balie";"Newbouldia laevis";"Newbouldia";"laevis";"B";"1";362,406015037594;NA;0,646850705394191;0,74;15,5;0,5;33634;6,82;2152;315,54;15,6291821561338;"3";"2";38,5;NA;"Vincyane";482;1,33;3152,863;6,54120954356846;"balie";"Newbouldia";"laevis";148,658256880734;436;311,78204;0,565745691358025;0,123401724247162;"family";25;"Bignoniaceae"
"212";"Balie";"Newbouldia laevis";"Newbouldia";"laevis";"B";"2";380,851063829787;NA;0,863414972067039;0,84;18;0,4;42616;8,88;2573;289,75;16,5627671978236;"3";"2";56,8;NA;"Vincyane";179;0,47;1167,536;6,52254748603352;"balie";"Newbouldia";"laevis";148,658256880734;436;154,55128;0,565745691358025;0,123401724247162;"family";25;"Bignoniaceae"
"213";"Balie";"Newbouldia laevis";"Newbouldia";"laevis";"B";"3";358,064516129032;NA;0,472349261261261;0,71;14,7;0,4;60949;12,8;4006;312,97;15,2144283574638;"3";"2";55,1;NA;"Vincyane";555;1,55;2660,965;4,79453153153153;"balie";"Newbouldia";"laevis";148,658256880734;436;262,15384;0,565745691358025;0,123401724247162;"family";25;"Bignoniaceae"
"214";"Balie";"Newbouldia laevis";"Newbouldia";"laevis";"C";"1";215;NA;0,328413837209302;0,83;11,7;0,3;32754;6,92;1991;287,72;16,4510296333501;"3";"2";38,6;NA;"Vincyane";86;0,4;398,482;4,63351162790698;"balie";"Newbouldia";"laevis";148,658256880734;436;28,24359;0,565745691358025;0,123401724247162;"family";25;"Bignoniaceae"
"215";"Balie";"Newbouldia laevis";"Newbouldia";"laevis";"C";"2";248,484848484848;NA;0,445903682926829;0,8;12;0,5;67301;12,29;3835;312,04;17,5491525423729;"3";"2";57,8;NA;"Vincyane";82;0,33;467,047;5,69569512195122;"balie";"Newbouldia";"laevis";148,658256880734;436;36,564102;0,565745691358025;0,123401724247162;"family";25;"Bignoniaceae"
