image,diam_max,diam_mean,diam_mode,length,area,width,depth,width_depth_ratio,com_x,com_y,ellips_025,ellips_050,ellips_075,ellips_100,rect_020,rect_040,rect_060,rect_080,directionality,tip_count,cross_hori_0_mean,cross_hori_0_max,cross_hori_1_mean,cross_hori_1_max,cross_hori_2_mean,cross_hori_2_max,cross_hori_3_mean,cross_hori_3_max,cross_hori_4_mean,cross_hori_4_max,cross_hori_5_mean,cross_hori_5_max,cross_hori_6_mean,cross_hori_6_max,cross_hori_7_mean,cross_hori_7_max,cross_hori_8_mean,cross_hori_8_max,cross_hori_9_mean,cross_hori_9_max,cross_hori_10_mean,cross_hori_10_max,cross_hori_11_mean,cross_hori_11_max,cross_hori_12_mean,cross_hori_12_max,cross_hori_13_mean,cross_hori_13_max,cross_hori_14_mean,cross_hori_14_max,cross_hori_15_mean,cross_hori_15_max,cross_hori_16_mean,cross_hori_16_max,cross_hori_17_mean,cross_hori_17_max,cross_hori_18_mean,cross_hori_18_max,cross_hori_19_mean,cross_hori_19_max,cross_hori_20_mean,cross_hori_20_max,cross_hori_21_mean,cross_hori_21_max,cross_hori_22_mean,cross_hori_22_max,cross_hori_23_mean,cross_hori_23_max,cross_hori_24_mean,cross_hori_24_max,cross_hori_25_mean,cross_hori_25_max,cross_hori_26_mean,cross_hori_26_max,cross_hori_27_mean,cross_hori_27_max,cross_hori_28_mean,cross_hori_28_max,cross_hori_29_mean,cross_hori_29_max,cross_vert_mean,cross_vert_max,convexhull,coord_x0,coord_x1,coord_x2,coord_x3,coord_x4,coord_x5,coord_x6,coord_x7,coord_x8,coord_x9,coord_x10,coord_x11,coord_x12,coord_x13,coord_x14,coord_x15,coord_x16,coord_x17,coord_x18,coord_x19,diff_x0,diff_x1,diff_x2,diff_x3,diff_x4,diff_x5,diff_x6,diff_x7,diff_x8,diff_x9,cumul_x0,cumul_x1,cumul_x2,cumul_x3,cumul_x4,cumul_x5,cumul_x6,cumul_x7,cumul_x8,cumul_x9
Movingui 1 R2 001.tif,0.14102565,0.053556375,0.06410257,47.192307,414.70514,12.98718,20.564102,0.63154614,0.44969726,0.48511267,2.453396,7.1794295,12.172845,16.807835,9.8833275,9.868829,9.808236,9.826166,5.1469193,46.0,0.47619048,7.0,0.73333335,15.0,0.8761905,7.0,1.0047619,15.0,1.1285714,7.0,1.2571429,15.0,1.3904762,7.0,1.647619,15.0,1.4142857,6.0,1.5095239,5.0,1.8,12.0,2.0666666,7.0,2.4,12.0,2.6095238,8.0,2.9,12.0,2.9809523,8.0,3.1571429,12.0,3.2190475,10.0,3.209524,7.0,3.2142856,10.0,3.0952382,7.0,3.142857,10.0,2.995238,9.0,2.9095237,10.0,2.7238095,9.0,2.5190477,7.0,2.304762,9.0,2.0142858,7.0,1.9523809,9.0,1.6238096,7.0,9.016,68.0,3974600.0,0.76307994,0.5893386,0.5528134,0.05626851,0.004935834,0.0039486676,0.03751234,0.114511356,0.6051333,0.6910168,0.7028628,0.61994076,0.5449161,0.95656466,0.95064163,0.9516288,0.98124385,0.5626851,0.6041461,0.79960513,0.03652517,0.014807503,0.009871668,0.92497534,0.946693,0.946693,0.9190523,0.43040475,0.014807503,0.011846002,0.03652517,0.051332675,0.061204344,0.9861797,1.9328728,2.8795657,3.798618,4.229023,4.2438307,4.2556767
Movingui 1 R3 001.tif,0.20512821,0.061790783,0.012820513,138.35898,1335.2307,18.897436,20.435898,0.92471766,0.5792607,0.44826993,1.0757768,3.060606,5.1687694,7.4718285,4.3548794,4.270394,4.2033935,4.3276877,18.138836,219.0,0.31007752,10.0,0.88372093,13.0,1.3565892,10.0,2.4651163,29.0,3.372093,29.0,4.1744184,29.0,4.868217,29.0,5.608527,29.0,6.662791,29.0,7.4612403,29.0,7.7093024,29.0,8.414729,29.0,8.461241,29.0,8.732558,25.0,8.66279,25.0,9.182171,25.0,8.841085,25.0,9.205426,25.0,8.379845,25.0,8.437984,25.0,7.7093024,25.0,7.468992,25.0,7.476744,44.0,7.3100777,33.0,6.6860466,44.0,6.604651,33.0,5.9069767,44.0,5.5116277,33.0,5.127907,44.0,4.8643413,33.0,5.8965015,40.0,3974600.0,0.32767978,0.0061058346,0.062415197,0.111261874,0.16824967,0.2238806,0.27679783,0.27747625,0.2835821,0.7713704,0.775441,0.79375845,0.82700133,0.885346,0.89213026,0.98575306,0.9280868,0.84938943,0.7890095,0.33514246,0.0074626864,0.7829037,0.7869742,0.816825,0.8175034,0.66824967,0.60854816,0.5495251,0.5101764,0.0040705563,0.0074626864,0.79036635,1.5773406,2.3941655,3.211669,3.8799186,4.4884667,5.037992,5.548168,5.552239
Movingui 2 R1 001.tif,0.16666667,0.046898525,0.012820513,203.67949,1370.8334,17.807692,24.166666,0.73687005,0.46240142,0.5465897,1.1327566,3.4230068,5.6877065,8.019313,4.77632,4.7482066,4.6776433,4.525948,29.929636,396.0,0.34632036,9.0,0.71428573,9.0,2.1298702,26.0,2.9567099,26.0,3.5670996,26.0,4.12987,26.0,4.4805193,26.0,4.7922077,26.0,5.6060605,26.0,5.5757575,21.0,5.4502163,21.0,5.9134197,21.0,6.722944,27.0,8.26407,27.0,9.056277,29.0,8.87013,29.0,9.255411,29.0,9.761905,29.0,9.848485,29.0,9.770563,29.0,11.597403,101.0,13.069264,101.0,13.783549,101.0,14.372294,101.0,14.30303,101.0,14.982684,101.0,14.502165,101.0,13.467532,101.0,9.670996,42.0,7.3636365,30.0,11.1815,56.0,3974600.0,0.40964723,0.5046796,0.54571635,0.32037437,0.016558675,0.071274295,0.13174947,0.12455004,0.019438446,0.91432685,0.9272858,0.67530596,0.6925846,0.8048956,0.63354933,0.8797696,0.5925126,0.5608351,0.73578113,0.424766,0.015118791,0.23110151,0.015118791,0.27213824,0.8632109,0.562275,0.6731461,0.5680345,0.6558675,0.012958963,0.015118791,0.2462203,0.2613391,0.5334773,1.3966882,1.9589632,2.6321092,3.2001438,3.8560114,3.8689704
Movingui 2 R2 001.tif,0.24358974,0.04582245,0.012820513,206.52563,1343.3334,14.576923,24.435898,0.59653723,0.49481234,0.48266447,0.88563657,2.930693,4.84205,6.704533,3.8502386,4.083909,3.8977287,3.8983297,36.309254,523.0,0.8325792,20.0,1.5837104,23.0,3.2941177,24.0,4.574661,26.0,5.9366517,24.0,8.524887,40.0,8.678733,55.0,7.8914027,40.0,7.425339,55.0,6.470588,40.0,5.972851,55.0,5.081448,40.0,3.7375565,42.0,4.3665156,22.0,6.0633483,34.0,7.511312,36.0,9.470589,43.0,10.325792,36.0,12.090498,43.0,12.0,36.0,12.470589,43.0,11.841629,33.0,10.986425,43.0,10.800905,33.0,12.122172,51.0,12.497738,47.0,11.882353,51.0,10.950226,47.0,9.800905,51.0,8.800905,47.0,12.653226,56.0,3974600.0,0.16886544,0.3403694,0.0,0.112576954,0.082673706,0.18557608,0.04221636,0.16622691,0.06948109,0.98065084,0.99472296,0.62972736,0.7651715,0.77924365,0.8592788,0.64291996,0.6930519,1.0,0.8135444,0.88566405,0.7167986,0.47317502,1.0,0.5804749,0.5602463,0.6737027,0.7370273,0.5989446,0.5602463,0.014072119,0.7167986,1.1899736,2.1899736,2.7704484,3.3306947,4.0043974,4.7414246,5.340369,5.9006157,5.9146876
Movingui 2 R3 001.tif,0.33333334,0.07088155,0.012820513,240.03847,2076.0256,17.012821,22.717949,0.7488713,0.46720135,0.4711041,0.69582534,1.9107639,3.0598407,4.752399,2.8111343,2.6058543,2.619002,2.6616192,35.37351,429.0,0.27622378,7.0,1.0699301,19.0,1.4825175,23.0,1.9685315,19.0,2.93007,23.0,3.6188812,23.0,4.6013985,25.0,6.048951,32.0,8.045455,49.0,10.555944,58.0,11.727273,49.0,13.08042,58.0,15.395105,53.0,16.038462,58.0,17.020979,59.0,17.65035,58.0,19.013987,59.0,17.888111,59.0,15.975525,59.0,14.160839,59.0,14.15035,59.0,13.912587,67.0,12.881119,59.0,12.6258745,67.0,10.370629,59.0,9.269231,67.0,7.79021,59.0,8.115385,67.0,7.6573424,59.0,6.783217,67.0,13.109731,44.0,3974600.0,0.5064054,0.5290128,0.27430293,0.10926903,0.1801055,0.43632254,0.40316504,0.35493594,0.31047475,0.92162776,0.9344386,0.32931423,0.6262246,0.53956294,0.8892238,0.86510926,0.9924642,0.6925396,0.63074607,0.5139412,0.007535795,0.10173323,0.4182366,0.88319516,0.68500376,0.45290127,0.13639788,0.27128863,0.018839488,0.012810851,0.007535795,0.10926902,0.52750564,1.4107008,2.0957046,2.548606,2.6850038,2.9562924,2.975132,2.987943
Movingui 3 R1 001.tif,0.14102565,0.049142867,0.012820513,78.910255,577.8333,13.269231,15.935898,0.83266294,0.41166225,0.39629033,1.3386656,4.143263,6.7031794,9.466775,5.373899,5.573362,5.5408354,5.5155644,11.934306,88.0,0.9219219,50.0,1.2102102,54.0,2.1171172,50.0,2.6966968,54.0,2.843844,50.0,3.102102,54.0,3.3003004,50.0,3.5165164,54.0,3.6936936,50.0,3.933934,54.0,4.123123,50.0,4.4024024,54.0,4.6576576,50.0,4.846847,54.0,5.105105,50.0,5.4384384,54.0,5.195195,39.0,4.960961,29.0,4.4894896,18.0,4.36036,21.0,4.372372,17.0,4.372372,21.0,4.5705705,17.0,4.5195193,21.0,4.7417417,17.0,4.675676,21.0,4.720721,17.0,4.5495496,21.0,4.4564567,17.0,4.3813815,21.0,3.1198738,41.0,3974600.0,0.0028985508,0.6869565,0.109178744,0.13913043,0.13623188,0.13623188,0.1178744,0.11497585,0.10241546,0.116908215,0.8135266,0.8125604,0.8135266,0.82222223,0.8328502,0.83864737,0.8338164,0.7304348,0.8589372,0.05700483,0.05410628,0.17198068,0.62125605,0.694686,0.70241547,0.6966184,0.70434785,0.6985507,0.71014494,0.6966184,0.05410628,0.22608696,0.847343,1.542029,2.2444444,2.9410627,3.6454105,4.3439612,5.054106,5.750725
Movingui 3 R2 001.tif,0.32051283,0.082161136,0.012820513,120.589745,1504.4487,16.358974,21.012821,0.7785235,0.420991,0.5870337,0.84066063,2.4520013,4.1117287,5.697802,3.4824922,3.3919315,3.328368,3.3022318,33.097603,144.0,0.125,2.0,0.44485295,7.0,0.7389706,7.0,1.0661764,7.0,1.2977941,7.0,1.5036764,7.0,1.8382353,25.0,2.2830882,25.0,2.7058823,25.0,3.0661764,25.0,3.6066177,25.0,3.6838236,25.0,3.8088236,25.0,3.764706,25.0,4.1433825,25.0,5.132353,44.0,5.805147,44.0,6.2316175,44.0,6.529412,44.0,7.0147057,44.0,7.4852943,44.0,7.8272057,44.0,8.0845585,44.0,8.5,44.0,8.886029,44.0,8.507353,25.0,7.584559,25.0,6.9852943,25.0,6.6286764,25.0,6.6911764,29.0,5.3411765,75.0,3974600.0,0.71630096,0.52037615,0.50940436,0.4302508,0.28761756,0.112068966,0.037617553,0.005485893,0.34796238,0.70454544,0.97257054,0.36912227,0.39576802,0.6974922,0.81426334,0.69827586,0.726489,0.74059564,0.7641066,0.718652,0.002351097,0.24373041,0.23119122,0.29623824,0.4106583,0.70219433,0.6598746,0.39028212,0.021159874,0.26802507,0.002351097,0.2460815,0.47727272,0.77351093,1.1841693,1.8863636,2.5462382,2.9365203,2.9576802,3.2257054
Movingui 3 R3 001.tif,0.2948718,0.08627977,0.012820513,56.23077,728.8333,10.102564,12.410256,0.8140496,0.46645537,0.5272653,0.6587627,1.66214,3.0354447,4.269961,2.634136,2.358265,2.4634383,2.4501927,57.612267,63.0,0.1756374,14.0,0.24929178,14.0,0.31728044,14.0,0.4022663,14.0,0.509915,14.0,0.6402266,17.0,0.82436264,17.0,1.3031162,29.0,1.5495751,29.0,2.01983,42.0,2.305949,42.0,2.5184135,42.0,2.7223797,42.0,2.9405098,42.0,3.3512747,42.0,3.7733712,42.0,3.9773371,42.0,4.141643,42.0,4.328612,42.0,4.450425,42.0,4.5864024,42.0,4.7705383,42.0,5.0934844,43.0,5.223796,43.0,5.2322946,43.0,5.1898017,43.0,5.1274786,43.0,5.073654,43.0,5.21813,43.0,5.005666,43.0,2.642857,9.0,3974600.0,0.6319797,0.6104061,0.5888325,0.38324872,0.2715736,0.21954314,0.18527919,0.18401015,0.17005076,0.0,1.0,0.19923858,0.8439086,0.64847714,0.72208124,0.99873096,0.60152286,0.8032995,0.6243655,0.6662437,0.03426396,0.013959391,0.214467,0.21827412,0.72715735,0.5025381,0.46319798,0.65989846,0.029187817,1.0,0.03426396,0.048223354,0.26269037,0.48096448,1.2081218,1.7106599,2.173858,2.8337564,2.8629444,3.8629444
Oba 1 R1 001.tif,0.20512821,0.09425335,0.12820514,33.858974,502.17947,14.333333,17.26923,0.8299926,0.49923593,0.41304302,1.7968599,5.4609394,8.95785,12.995788,7.609497,7.378121,7.150779,7.6856523,82.45676,57.0,0.038869258,4.0,0.038869258,4.0,0.038869258,4.0,0.038869258,4.0,0.038869258,4.0,0.42402828,31.0,1.2650176,36.0,1.7561837,36.0,1.8727915,36.0,1.95053,36.0,2.0318022,36.0,2.130742,36.0,2.0954063,36.0,2.0918727,36.0,2.0918727,36.0,2.720848,72.0,3.9929328,72.0,4.2932863,72.0,4.0848055,72.0,3.3144877,72.0,2.8763251,72.0,2.7773852,72.0,2.6996467,72.0,2.614841,72.0,2.5300353,72.0,2.5300353,72.0,2.5300353,72.0,2.5300353,72.0,1.7314488,53.0,0.59363955,7.0,2.460648,44.0,3974600.0,0.0,0.0,0.29785332,0.25223613,0.0,0.075134166,0.0,0.0,0.0,0.8783542,0.88461536,1.0,1.0,1.0,0.8989267,1.0,0.26207513,0.80679786,1.0,1.0,1.0,1.0,0.5089446,0.009838998,1.0,0.82379246,1.0,1.0,1.0,0.0062611806,1.0,2.0,2.5089445,2.5187836,3.5187836,4.342576,5.342576,6.342576,7.342576,7.3488374
Oba 1 R2 001.tif,0.21794872,0.0942693,0.06410257,23.461538,349.58975,17.102564,14.192307,1.2050587,0.68472636,0.5923225,2.665322,7.6458488,12.931421,18.302956,10.856718,10.655714,10.528201,10.598687,6.6549587,32.0,0.050179213,4.0,0.050179213,4.0,0.050179213,4.0,0.050179213,4.0,0.050179213,4.0,0.050179213,4.0,0.050179213,4.0,0.050179213,4.0,0.11827957,5.0,0.2795699,8.0,0.44444445,11.0,0.5878136,11.0,0.72043014,11.0,0.8494624,11.0,1.0967742,16.0,1.3297491,16.0,1.6164875,16.0,1.8100358,16.0,1.8817204,16.0,1.9462366,16.0,2.0179212,16.0,2.139785,16.0,2.2688172,16.0,2.3978496,16.0,2.390681,16.0,2.3691757,16.0,2.3333333,16.0,2.4050179,16.0,2.3405018,16.0,2.265233,16.0,4.639535,34.0,3974600.0,0.9962519,0.0,0.0,0.6589205,0.64467764,0.6311844,0.6161919,0.60569715,0.5952024,0.78785604,0.7946027,0.81184405,0.7886057,0.6364318,0.90629685,0.8410795,0.8388306,1.0,1.0,0.9977511,0.0014992504,1.0,1.0,0.17991005,0.1964018,0.27511245,0.02023988,0.18290855,0.21664168,0.0067466265,0.0014992504,1.0014993,2.0014992,2.1814091,2.377811,2.6529233,2.6731632,2.8560717,3.0727134,3.07946
Oba 1 R3 001.tif,0.16666667,0.086233296,0.115384616,24.910257,355.05127,18.717949,16.871796,1.1094224,0.6414459,0.6150924,3.4062612,10.021051,16.609446,23.6071,13.833755,13.762042,13.697155,13.685528,25.084269,38.0,0.06007067,8.0,0.042402826,4.0,0.06007067,8.0,0.1024735,4.0,0.19787987,8.0,0.2720848,4.0,0.409894,8.0,0.43816254,4.0,0.56183743,8.0,0.6183746,9.0,0.7173145,8.0,0.78798586,9.0,0.9116608,8.0,0.975265,9.0,1.0812721,7.0,1.1766784,9.0,1.2508833,7.0,1.2614841,9.0,1.3427562,7.0,1.3356891,9.0,1.3710247,7.0,1.3639576,9.0,1.4169611,7.0,1.3957597,4.0,1.4628975,7.0,1.4593639,4.0,1.565371,6.0,1.4982332,8.0,1.6113074,6.0,1.9893993,28.0,2.4833333,29.0,3974600.0,0.0,0.39109588,0.4047945,0.42739725,0.46917808,0.5664384,0.65753424,0.7020548,0.82945204,0.97534245,0.990411,0.8472603,0.7315068,0.6712329,0.58287674,0.4808219,0.4369863,0.41438356,0.4,1.0,1.0,0.00890411,0.009589041,0.009589041,0.011643835,0.016438356,0.01369863,0.029452056,0.01780822,0.015068493,1.0,1.0089041,1.0184932,1.0280823,1.0397261,1.0561645,1.0698631,1.0993152,1.1171234,1.1321919
Oba 2 R1 001.tif,0.08974359,0.041145638,0.051282052,15.615385,106.371796,14.564102,18.846153,0.7727891,0.58640325,0.53358155,9.892733,29.523563,48.578762,69.11944,40.241653,40.253586,39.528744,40.01892,8.662618,30.0,0.014423077,3.0,0.024038462,3.0,0.014423077,3.0,0.024038462,3.0,0.014423077,3.0,0.024038462,3.0,0.014423077,3.0,0.024038462,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923,2.0,0.625,9.0,1.0144231,12.0,1.5576923,11.0,1.7788461,12.0,2.0673077,11.0,2.2932692,12.0,2.5913463,11.0,2.7884614,12.0,2.5,11.0,2.0625,11.0,1.6009616,11.0,1.2403846,11.0,0.90865386,9.0,0.6682692,11.0,0.48076922,9.0,0.052884616,1.0,0.028846154,2.0,5.8446603,47.0,3974600.0,0.0,0.0,0.0,0.0,0.36443663,0.37764084,0.6619718,0.0,0.0,0.0,1.0,1.0,1.0,0.68485916,0.73503524,0.7130282,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.34859154,0.35739437,0.022887323,1.0,1.0,1.0,1.0,2.0,3.0,4.0,4.3485913,4.7059855,4.728873,5.728873,6.728873,7.728873
Oba 2 R2 001.tif,0.20512821,0.053559285,0.012820513,44.46154,302.5,17.051283,18.846153,0.9047619,0.46098763,0.5729003,4.0484424,12.008561,19.821106,28.209833,16.526552,16.372875,16.347363,16.19394,7.413221,98.0,0.009615385,1.0,0.033653848,5.0,0.009615385,1.0,0.033653848,5.0,0.11057692,4.0,0.3028846,9.0,0.37980768,6.0,0.6057692,9.0,0.72596157,6.0,1.0288461,9.0,1.1538461,7.0,1.4423077,9.0,1.4951923,7.0,2.125,28.0,2.6875,22.0,2.8605769,28.0,2.8125,22.0,3.0576923,28.0,3.7307692,24.0,3.7019231,28.0,4.2115383,24.0,4.2884617,28.0,3.9663463,26.0,3.7692308,22.0,4.3509617,26.0,4.0048075,21.0,3.8076923,26.0,3.1875,21.0,3.0480769,26.0,2.3365386,19.0,6.162896,38.0,3974600.0,0.0,0.0,0.33984962,0.31729323,0.70977443,0.40977442,0.39849624,0.43233082,0.45112783,0.0,1.0,0.46466166,0.46390978,0.418797,0.4112782,0.74285716,0.32030076,0.35037595,1.0,1.0,1.0,1.0,0.010526316,0.0030075188,0.033082705,0.0015037594,0.020300752,0.031578947,0.013533834,1.0,1.0,2.0,2.0105264,2.0135338,2.0466166,2.0481203,2.0684211,2.1000001,2.113534,3.113534
Oba 2 R3 001.tif,0.44871795,0.084969305,0.012820513,157.4359,1965.7949,18.448717,29.358974,0.6283843,0.36048633,0.42321005,0.99051076,2.9548366,4.918784,7.1445556,4.1396446,3.9679127,4.0868115,4.178704,48.49326,216.0,2.862745,17.0,12.019608,54.0,5.72549,15.0,4.529412,15.0,2.137255,13.0,1.7254902,8.0,4.8627453,46.0,25.686274,71.0,13.274509,35.0,5.8627453,20.0,5.8039217,20.0,5.627451,20.0,6.72549,20.0,12.90196,38.0,7.45098,13.0,5.490196,12.0,3.862745,13.0,3.1568627,10.0,3.5686274,12.0,4.0784316,12.0,1.3333334,3.0,1.1960784,3.0,1.627451,13.0,1.862745,13.0,2.4705882,8.0,3.235294,12.0,1.3921568,5.0,5.3333335,68.0,6.529412,68.0,1.3529412,11.0,9.40033,94.0,3974600.0,0.82835305,0.20778318,0.052814454,0.01181376,0.036831133,0.017373176,0.15149409,0.27588603,0.4808895,0.57956916,0.5844336,0.50521195,0.29395413,0.17095205,0.447533,0.8672689,0.07852676,0.31271717,0.3314802,0.8373871,0.009034052,0.12369701,0.25990272,0.066713,0.8304378,0.43015984,0.019457957,0.018068103,0.024322446,0.004864489,0.009034052,0.13273107,0.3926338,0.4593468,1.2897846,1.7199444,1.7394023,1.7574704,1.7817928,1.7866572
Oba 3 R1 001.tif,0.4871795,0.07638189,0.012820513,163.39743,1412.7051,21.012821,23.846153,0.8811828,0.4686915,0.42824492,1.2983456,3.659455,6.28162,9.464956,5.4334383,5.131263,5.001833,5.382082,26.01904,293.0,0.018604651,4.0,0.03255814,4.0,0.041860465,4.0,0.22325581,4.0,0.45581394,8.0,0.7860465,14.0,1.0093024,14.0,1.455814,14.0,2.427907,14.0,4.3860464,56.0,6.5860467,56.0,10.506977,70.0,12.813953,70.0,15.855814,70.0,18.181395,70.0,18.986046,70.0,18.851162,70.0,18.144186,70.0,15.367442,46.0,14.255814,46.0,11.860465,45.0,9.274419,45.0,7.455814,35.0,5.4651165,35.0,3.8976743,35.0,2.544186,35.0,0.9302326,35.0,0.34418604,15.0,0.23255815,15.0,0.27906978,15.0,15.571073,95.0,3974600.0,0.0,0.4276998,0.36485663,0.2946919,0.28981087,0.2971324,0.3447224,0.0,0.0,0.0,1.0,1.0,1.0,0.6717511,0.68883467,0.73886514,0.7107993,0.68029284,0.4295302,1.0,1.0,0.0018303844,0.31543624,0.4161074,0.4490543,0.39170226,0.32702866,1.0,1.0,1.0,1.0,1.0018303,1.3172666,1.733374,2.1824284,2.5741305,2.9011593,3.9011593,4.9011593,5.9011593
Oba 3 R2 001.tif,0.2820513,0.067217305,0.06410257,41.371796,407.02563,21.461538,18.782051,1.1426622,0.5512612,0.2797134,3.6309373,10.81876,18.764994,25.794224,14.519718,14.495936,14.662373,14.881063,9.58132,88.0,0.06724512,8.0,0.26898047,22.0,0.38828632,22.0,0.51843816,22.0,0.7245119,22.0,0.95444685,22.0,1.1258135,22.0,1.4164859,22.0,1.6117136,22.0,1.8069414,22.0,2.0151844,22.0,2.2104123,22.0,2.3796096,22.0,2.681128,22.0,2.965293,22.0,3.1605206,22.0,3.3600867,22.0,3.3687634,22.0,3.3687634,22.0,3.3123643,22.0,3.1887202,17.0,3.0390456,17.0,2.913232,17.0,2.7201736,17.0,2.537961,17.0,2.3796096,17.0,2.086768,14.0,1.9088937,14.0,1.7114967,14.0,1.5336225,14.0,5.458763,68.0,3974600.0,0.3339307,0.3405018,0.33751494,0.2980884,0.5310633,0.63978493,0.0,0.0,0.0,0.0047789724,0.009557945,1.0,1.0,1.0,0.65651137,0.6965352,0.72281957,0.7037037,0.702509,0.34767026,0.013739546,0.36200717,0.36618876,0.4247312,0.16547193,0.016726404,1.0,1.0,1.0,0.0047789724,0.013739546,0.37574673,0.7419355,1.1666667,1.3321387,1.348865,2.348865,3.348865,4.348865,4.353644
Oba 3 R3 001.tif,0.15384616,0.04825848,0.012820513,69.25641,508.48718,20.782051,18.410257,1.1288301,0.552953,0.39684692,2.7474158,8.278402,14.099768,19.596642,11.087615,11.135696,11.278301,11.137689,28.269276,143.0,0.23640662,12.0,0.2671395,12.0,0.3995272,12.0,0.6241135,15.0,1.1560284,21.0,1.5555556,29.0,1.8486998,34.0,1.9432625,29.0,2.250591,34.0,2.5579197,32.0,2.7565012,34.0,2.7234042,32.0,2.9503546,34.0,2.8699763,32.0,3.137116,34.0,3.144208,32.0,3.4539008,34.0,3.394799,32.0,3.5130024,34.0,3.8250592,32.0,4.408983,34.0,4.4586287,32.0,4.390071,34.0,4.3120565,32.0,4.326241,28.0,4.2671394,32.0,4.1583924,28.0,3.7234042,27.0,3.676123,28.0,3.5579197,27.0,4.2775803,40.0,3974600.0,0.81431216,0.45774212,0.40468848,0.38371375,0.4324491,0.4503393,0.42504627,0.42442936,0.004935225,0.9784084,0.9821098,0.0092535475,0.509562,0.54349166,0.471314,0.43738434,0.783467,0.77112895,0.7655768,0.8420728,0.027760642,0.30783468,0.36644047,0.39975324,0.004935225,0.020974707,0.118445404,0.085132636,0.004318322,0.0037014189,0.027760642,0.33559534,0.7020358,1.101789,1.1067243,1.127699,1.2461444,1.331277,1.3355954,1.3392968
Okoue nitida 1 R1 001.tif,0.08974359,0.032308426,0.012820513,35.794872,198.67949,19.410257,29.371796,0.66084677,0.41767356,0.43551132,11.006001,32.54475,54.52675,76.81126,44.766727,44.661804,44.14093,44.822998,37.44422,96.0,0.23684211,1.0,0.10526316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8684211,9.0,1.6578947,6.0,2.2368422,6.0,3.4736843,9.0,5.368421,13.0,7.763158,13.0,7.4210525,35.0,3.0,9.0,2.9473684,29.0,0.15789473,2.0,0.0,0.0,0.7105263,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31578946,6.0,4.868512,51.0,3974600.0,0.0,0.0,0.0,0.061426684,0.0,0.22853369,0.0,0.0,0.0,0.8731836,0.87384415,1.0,1.0,1.0,0.57661825,0.6869221,0.30713344,1.0,1.0,1.0,1.0,1.0,1.0,0.24570674,0.6869221,0.34808454,1.0,1.0,1.0,6.60502E-4,1.0,2.0,3.0,3.2457068,3.9326289,4.2807136,5.2807136,6.2807136,7.2807136,7.281374
Okoue nitida 1 R2 001.tif,0.115384616,0.03491774,0.012820513,65.39744,358.08975,18.294872,27.884615,0.6560919,0.5487069,0.5890886,5.343346,16.160467,27.00605,37.77892,22.105976,22.071892,22.021948,21.9797,10.769762,143.0,0.21212122,1.0,0.5151515,7.0,1.0757576,7.0,1.2121212,5.0,1.1969697,5.0,1.0757576,4.0,1.0,1.0,1.1515151,4.0,1.1515151,4.0,1.9242424,8.0,1.7424242,8.0,1.5757576,5.0,1.5,4.0,1.6212121,6.0,2.2424242,6.0,2.3333333,7.0,3.6060605,16.0,4.3030305,9.0,3.6060605,18.0,3.2424242,7.0,4.5151515,11.0,3.439394,11.0,2.878788,9.0,3.2575758,9.0,2.5454545,6.0,1.7121212,5.0,2.7272727,30.0,4.5757575,30.0,4.0757575,21.0,3.0454545,21.0,10.833333,58.0,3974600.0,0.23615977,0.5269797,0.44148564,0.48002803,0.49894884,0.45339873,0.57883674,0.58934826,0.52557814,0.8556412,0.85704273,0.5956552,0.8037842,0.6082691,0.58374214,0.51086193,0.48633498,0.44779256,0.5367905,0.23756132,0.0014015416,0.009810792,0.0063069374,0.0063069374,0.011913104,0.13034338,0.029432375,0.21443588,0.070077084,0.0014015416,0.0014015416,0.011212334,0.017519271,0.023826208,0.03573931,0.16608268,0.19551505,0.4099509,0.480028,0.48142955
